,0,1
0,28879.05195740276,124880.69918326059
1,28879.05195740276,115497.82813750346
2,28340.50568330541,115497.82813750346
3,28340.50568330541,115497.82813750346
4,28340.50568330541,115497.82813750346
5,28340.50568330541,115497.82813750346
6,27810.2571265582,110639.34260342641
7,27810.2571265582,110639.34260342641
8,27515.526435267016,110639.34260342641
9,26339.7739405473,106616.64403525615
10,26339.7739405473,106616.64403525615
11,25659.774261358896,104624.3732420457
12,25045.54987187534,103009.21461949902
13,25045.54987187534,103009.21461949902
14,21959.788766835703,103009.21461949902
15,21959.788766835703,99356.01553712037
16,21959.788766835703,94364.81928711345
17,21959.788766835703,94364.81928711345
18,21959.788766835703,89592.60680895724
19,21702.30889502886,89592.60680895724
20,20118.04483080709,84070.39534030616
21,20118.04483080709,84070.39534030616
22,20118.04483080709,84070.39534030616
23,20118.04483080709,84007.61066789835
24,19864.98371815889,75719.10306292225
25,19864.98371815889,75719.10306292225
26,19114.90045101388,75719.10306292225
27,18816.60798683459,70413.79118201863
28,17413.652586992022,70413.79118201863
29,16741.39043425313,70413.79118201863
30,16741.39043425313,70408.91401059301
31,16741.39043425313,70408.91401059301
32,16741.39043425313,69537.48189740577
33,16350.797628719338,66803.07428817979
34,15763.646624096195,64232.731073562565
35,15763.646624096195,63984.52266670098
36,15763.646624096195,61624.67197905946
37,15763.646624096195,61624.67197905946
38,15208.052361924569,61624.67197905946
39,14389.246366713123,59330.30974689574
40,14389.246366713123,59330.30974689574
41,14371.150964976825,59330.30974689574
42,14371.150964976825,59330.30974689574
43,13961.90093231549,54698.66986665115
44,13151.634152239982,54288.91143392533
45,12464.697855945438,54288.91143392533
46,12332.152988929887,50675.425625377495
47,12332.152988929887,50675.425625377495
48,10778.796398303897,50675.425625377495
49,10778.796398303897,49753.99282368206
50,10778.796398303897,49753.99282368206
51,10778.796398303897,49209.88052325927
52,10778.796398303897,45334.6263226208
53,10778.796398303897,45334.6263226208
54,10464.062351779567,45334.6263226208
55,10464.062351779567,45334.6263226208
56,10298.271507406589,45334.6263226208
57,10298.271507406589,45334.6263226208
58,9895.60916738747,44590.4793126765
59,9694.642142215418,44414.514190249
60,9619.77325566802,44373.76245237462
61,9619.77325566802,43919.509979081886
62,9266.751141517481,43506.69472729897
63,9099.991403725664,43506.69472729897
64,8811.777374991463,43506.69472729897
65,7667.21060535855,42484.03285595775
66,7667.21060535855,39776.720268225225
67,7667.21060535855,39776.720268225225
68,7667.21060535855,39776.720268225225
69,7320.539063585933,37622.35598520742
70,7320.539063585933,37622.35598520742
71,7320.539063585933,37622.35598520742
72,7320.539063585933,37622.35598520742
73,7312.649043576712,37622.35598520742
74,7272.565238854901,37622.35598520742
75,7055.496296895977,36456.10758946676
76,6799.534014110494,36456.10758946676
77,6364.442399215569,34367.352237441555
78,6364.442399215569,33751.27686842671
79,6364.442399215569,33751.27686842671
80,6364.442399215569,33559.74097188031
81,6364.442399215569,33559.74097188031
82,6364.442399215569,32669.88038192973
83,6360.678822830212,30065.71831306131
84,6328.5041314151895,30065.71831306131
85,6239.474180932994,30065.71831306131
86,6130.280171330728,29017.540650778687
87,6130.280171330728,28251.876918646805
88,6032.000022105419,28251.876918646805
89,6032.000022105419,28251.876918646805
90,5917.096015082623,28251.876918646805
91,5659.795387261379,28251.876918646805
92,5659.795387261379,28251.876918646805
93,5659.795387261379,28251.876918646805
94,5156.484304502534,27099.5547770174
95,5116.508816054092,26855.15005004931
96,5075.615713725781,26846.716215853085
97,5066.74840027018,24873.996441730542
98,4989.2699002157815,24873.996441730542
99,4906.040327700951,23842.594188316005
100,4814.941493851234,23842.594188316005
101,4383.325616615876,23485.130068279053
102,4383.325616615876,23485.130068279053
103,4383.325616615876,23111.617752206643
104,4379.27889851781,22690.99358106774
105,4379.27889851781,22690.99358106774
106,4362.697153593927,20043.123243481714
107,4362.697153593927,20043.123243481714
108,4272.406286847119,20043.123243481714
109,4260.860507036874,20043.123243481714
110,4260.860507036874,20043.123243481714
111,4260.860507036874,20043.123243481714
